,id,link,Adress,zip,city,size,price,sq_m_price,lotsize,ejerudbetaling,buildyear,energy_class,downPayment,n_rooms,selfsale,dawaID,latitude,longitude,boliga_plus
3921,1761805,https://boliga.dk/bolig/1761805,"Hvalrosvej 1, Lyngby",9480,Løkken,51,995000,19509.0,1440,1667,1985,-,50000,4.0,False,0A3F50C8-9F4B-32B8-E044-0003BA298018,57.41725,9.75696,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.07, 'risk': 4}"
3922,1761733,https://boliga.dk/bolig/1761733,"Lyøvej 5, Bønnerup Strand",8585,Glesborg,121,1595000,13181.0,1205,1900,2001,-,80000,4.0,False,0A3F50C0-85EB-32B8-E044-0003BA298018,56.52184,10.72801,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 3}"
3923,1761789,https://boliga.dk/bolig/1761789,"Glentevej 4, Hvalpsund",9640,Farsø,65,1695000,26076.0,1201,1246,1966,-,85000,4.0,False,0A3F50C7-2450-32B8-E044-0003BA298018,56.69604,9.18631,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 8, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.09, 'risk': 1}"
3924,1761678,https://boliga.dk/bolig/1761678,"Kærholmen 13, Svallerup",4400,Kalundborg,73,1895000,25958.0,710,1172,1960,-,95000,4.0,False,0A3F50AC-EFE4-32B8-E044-0003BA298018,55.59554,11.14671,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
3925,1761737,https://boliga.dk/bolig/1761737,"Pouli Nielsensvej 61, Kysing Næs",8300,Odder,74,2095000,28310.0,855,2331,1986,-,105000,4.0,False,0A3F50C0-AA61-32B8-E044-0003BA298018,56.0192,10.26872,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 8, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 6}"
3926,1761717,https://boliga.dk/bolig/1761717,"Lyngvejen 46, Havneby",6792,Rømø,104,2245000,21586.0,1115,1921,2008,-,115000,4.0,False,0A3F50B7-6F5B-32B8-E044-0003BA298018,55.09398,8.55347,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 3, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.2, 'risk': 2}"
3927,1761720,https://boliga.dk/bolig/1761720,Nytoften 18,6720,Fanø,126,2348000,18634.0,0,2048,1989,-,120000,6.0,False,0A3F50B9-72B0-32B8-E044-0003BA298018,55.44384,8.38085,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 1}"
3928,1761620,https://boliga.dk/bolig/1761620,Kolåsvej 9,4534,Hørve,92,2750000,29891.0,2606,2081,1965,e,140000,3.0,False,0A3F50AC-BEB9-32B8-E044-0003BA298018,55.78313,11.40228,"{'skybrud': 2, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 4}"
3929,1761731,https://boliga.dk/bolig/1761731,"Øbyvej 9, Husby",6990,Ulfborg,250,3995000,15980.0,3502,3786,2011,-,200000,8.0,False,B08DD425-46D9-4754-B155-3D3E36063F19,56.25916,8.16024,"{'skybrud': 0, 'stormflod': 4, 'vandloeb': 6, 'grundvand': 10, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 3}"
3930,1761652,https://boliga.dk/bolig/1761652,Solsikkevej 2,3210,Vejby,108,4350000,40277.0,1201,1681,1965,-,220000,4.0,False,0A3F50A9-10E0-32B8-E044-0003BA298018,56.0696,12.10769,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 4}"
3931,1761150,https://boliga.dk/bolig/1761150,Egevej Væltesbakke 14,9560,Hadsund,66,500000,7575.0,1007,2932,1960,-,25000,3.0,False,1F8F4F4F-42B3-4409-9714-C3FA9C5986CA,56.80953,10.26731,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 6, 'jordforurening': 5, 'luftforurening': 2, 'opklaringspct': 0.02, 'risk': 3}"
3932,1761239,https://boliga.dk/bolig/1761239,Pirken 9,9240,Nibe,45,549000,12200.0,1400,722,1966,-,30000,1.0,False,0A3F50CA-828D-32B8-E044-0003BA298018,57.02823,9.68282,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 7, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.05, 'risk': 2}"
3933,1761139,https://boliga.dk/bolig/1761139,"Topmejsevej 14, Draget",7760,Hurup Thy,42,645000,15357.0,1201,1023,1960,-,35000,2.0,False,0A3F50C5-FADA-32B8-E044-0003BA298018,56.67562,8.3867,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 12, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 4}"
3934,1760953,https://boliga.dk/bolig/1760953,Skovbovej 6,8400,Ebeltoft,52,695000,13365.0,1200,1008,2011,-,35000,3.0,False,791946B4-973E-41AA-A7BC-A557477FBEA6,56.27892,10.7091,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 5}"
3935,1760999,https://boliga.dk/bolig/1760999,Egelunden 32,9560,Hadsund,60,695000,11583.0,1200,1044,1972,-,35000,4.0,False,0A3F50C7-9CCB-32B8-E044-0003BA298018,56.73796,10.3075,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.02, 'risk': 8}"
3936,1761222,https://boliga.dk/bolig/1761222,Mågevej 18,8766,Nørre Snede,120,695000,5791.0,2718,1088,2002,E,35000,4.0,False,0A3F50BC-6EEE-32B8-E044-0003BA298018,55.96434,9.40452,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 8}"
3937,1761230,https://boliga.dk/bolig/1761230,"Solsortevej 16, Draget",7760,Hurup Thy,84,845000,10059.0,1200,1121,1972,-,45000,4.0,False,0A3F50C5-F7BC-32B8-E044-0003BA298018,56.67429,8.39652,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 6}"
3938,1760981,https://boliga.dk/bolig/1760981,Bakketoft 2,6100,Haderslev,78,875000,11217.0,861,1757,1961,-,45000,5.0,False,0A3F50B6-A886-32B8-E044-0003BA298018,55.19218,9.57947,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.08, 'risk': 3}"
3939,1761482,https://boliga.dk/bolig/1761482,Harestien 227A,4970,Rødby,63,875000,13888.0,90,3020,1988,-,45000,2.0,False,0A3F50B1-1BC0-32B8-E044-0003BA298018,54.67083,11.33657,"{'skybrud': 9, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 10, 'radon': 10, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 1}"
3940,1761385,https://boliga.dk/bolig/1761385,"Svinget 12, Skovgårde",8961,Allingåbro,80,895000,11187.0,1211,1509,1967,-,45000,4.0,False,0A3F50C1-7BC5-32B8-E044-0003BA298018,56.50657,10.53531,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.07, 'risk': 7}"
3941,1761145,https://boliga.dk/bolig/1761145,"Silkehalevej 4, Lyngså",9300,Sæby,70,973000,13900.0,1627,1296,1960,-,50000,4.0,False,0A3F50C9-8DCC-32B8-E044-0003BA298018,57.26486,10.54231,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 1}"
3942,1761457,https://boliga.dk/bolig/1761457,"Strandengen 20, Kulhuse",3630,Jægerspris,53,1045000,19716.0,1202,1247,1973,-,55000,3.0,False,0A3F50AA-4717-32B8-E044-0003BA298018,55.92905,11.95266,"{'skybrud': 2, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 1}"
3943,1761197,https://boliga.dk/bolig/1761197,"Vejlby Klit 45, Vejlby",7673,Harboøre,86,1095000,12732.0,1200,1460,1987,-,55000,5.0,False,0A3F50BE-FBCE-32B8-E044-0003BA298018,56.57552,8.14188,"{'skybrud': 0, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': -999.0, 'risk': 2}"
3944,1761514,https://boliga.dk/bolig/1761514,"Spættevej 9, Frølunde Fed",4220,Korsør,64,1095000,17109.0,833,1213,1965,-,55000,2.0,False,0A3F50AD-EEAB-32B8-E044-0003BA298018,55.38064,11.20309,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 7, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
3945,1761138,https://boliga.dk/bolig/1761138,"Eskilshøj 8, Ulsted",7884,Fur,70,1195000,17071.0,4498,1355,1973,-,60000,4.0,False,0A3F50C5-D5E8-32B8-E044-0003BA298018,56.84242,9.03012,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': -999.0, 'risk': 1}"
3946,1761173,https://boliga.dk/bolig/1761173,"Prinsehøjsvej 31, Bågø",5610,Assens,173,1195000,6907.0,1092,1605,1979,D,60000,6.0,False,0A3F50B2-4F7C-32B8-E044-0003BA298018,55.31117,9.81022,"{'skybrud': 1, 'stormflod': 10, 'vandloeb': 0, 'grundvand': 5, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 4}"
3947,1761160,https://boliga.dk/bolig/1761160,"Agertoften 7, Lyngby",9480,Løkken,106,1395000,13160.0,2530,1635,1973,-,70000,4.0,False,,57.40438,9.75196,
3948,1761494,https://boliga.dk/bolig/1761494,"Oddervej 28, Nr Rubjerg",9480,Løkken,88,1395000,15852.0,1987,1779,1972,-,70000,4.0,False,0A3F50C8-A6FB-32B8-E044-0003BA298018,57.42965,9.76705,"{'skybrud': 2, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 2, 'radon': 5, 'jordforurening': 1, 'luftforurening': 1, 'opklaringspct': 0.07, 'risk': 3}"
3949,1760972,https://boliga.dk/bolig/1760972,Broholmvej 211,4220,Korsør,148,1445000,9763.0,3100,2159,1966,-,75000,4.0,False,0A3F50AD-D002-32B8-E044-0003BA298018,55.37823,11.22359,"{'skybrud': 0, 'stormflod': 4, 'vandloeb': 2, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 2}"
3950,1760943,https://boliga.dk/bolig/1760943,Julianehåb 12,6792,Rømø,67,1450000,21641.0,3088,2412,1972,-,75000,4.0,False,0A3F50B7-6B72-32B8-E044-0003BA298018,55.13135,8.52852,"{'skybrud': 0, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 8, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.2, 'risk': 3}"
3951,1761273,https://boliga.dk/bolig/1761273,"Vibsevej 72I, Vesterhave",4736,Karrebæksminde,49,1495000,30510.0,235,1069,1956,-,75000,3.0,False,0A3F50B0-D1E1-32B8-E044-0003BA298018,55.18211,11.64238,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.08, 'risk': 3}"
3952,1761013,https://boliga.dk/bolig/1761013,Syrenvej 32,7620,Lemvig,90,1645000,18277.0,1097,1644,1974,-,85000,4.0,False,0A3F50BE-8241-32B8-E044-0003BA298018,56.57528,8.28418,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 7, 'radon': 6, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.1, 'risk': 1}"
3953,1761374,https://boliga.dk/bolig/1761374,Solovej 3,8400,Ebeltoft,87,1675000,19252.0,1993,1373,1965,-,85000,3.0,False,0A3F50BF-91CF-32B8-E044-0003BA298018,56.17381,10.66701,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 9, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 3}"
3954,1761379,https://boliga.dk/bolig/1761379,Øerkrogvejen 2 648,8400,Ebeltoft,62,1695000,27338.0,1,2743,1988,-,85000,3.0,False,,56.15224,10.69275,
3955,1761425,https://boliga.dk/bolig/1761425,"Vagtbjerg Klit 1, Rindby Strand",6720,Fanø,80,2050000,25625.0,1804,2905,1979,-,105000,4.0,False,0A3F50B9-7925-32B8-E044-0003BA298018,55.42359,8.38832,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 1}"
3956,1761407,https://boliga.dk/bolig/1761407,"Sommerstien 7, Høll",7080,Børkop,52,2250000,43269.0,353,2016,2008,-,115000,3.0,False,0A3F50BA-621A-32B8-E044-0003BA298018,55.62996,9.74619,"{'skybrud': 10, 'stormflod': 6, 'vandloeb': 0, 'grundvand': 5, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 3}"
3957,1761089,https://boliga.dk/bolig/1761089,"Tranebærvej 3, Henne Strand",6854,Henne,84,2548000,30333.0,1501,4125,1973,-,130000,4.0,False,0A3F50B8-7B16-32B8-E044-0003BA298018,55.73387,8.18873,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.09, 'risk': 6}"
3958,1761296,https://boliga.dk/bolig/1761296,"Lyshøjvangen 5, Bonderup",3250,Gilleleje,124,2845000,22943.0,1260,2924,1961,-,145000,4.0,False,0A3F50A8-CA35-32B8-E044-0003BA298018,56.11497,12.34261,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 6}"
3959,1761402,https://boliga.dk/bolig/1761402,"Gåsehagevej 19G, Øer",8400,Ebeltoft,122,2850000,23360.0,1221,2395,2005,-,145000,4.0,False,0A3F50BF-7411-32B8-E044-0003BA298018,56.15145,10.68506,"{'skybrud': 0, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 5, 'radon': 6, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 7}"
3960,1761349,https://boliga.dk/bolig/1761349,"Skovridervænget 27, Spodsbjerg",5900,Rudkøbing,125,2995000,23960.0,922,1322,2010,-,150000,5.0,False,D9EB254E-14A7-40D9-B574-C3542E30B7A5,54.92525,10.8231,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
3961,1761469,https://boliga.dk/bolig/1761469,"Huginsvej 7, Drøsselbjerg",4200,Slagelse,102,2995000,29362.0,1200,2090,1974,-,150000,5.0,False,,55.46628,11.19102,
3962,1761086,https://boliga.dk/bolig/1761086,"Ved Redningsstationen 9, Sønderho",6720,Fanø,144,3198000,22208.0,2331,3262,1987,-,160000,7.0,False,0A3F50B9-79C1-32B8-E044-0003BA298018,55.35001,8.45906,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 1}"
3963,1760924,https://boliga.dk/bolig/1760924,"M Christensens Vej 37, Løkken",9480,Løkken,140,3498000,24985.0,1414,2739,2016,-,175000,5.0,False,0A3F50C8-A42E-32B8-E044-0003BA298018,57.35971,9.70503,"{'skybrud': 9, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 4, 'jordforurening': 2, 'luftforurening': 1, 'opklaringspct': 0.07, 'risk': 5}"
3964,1761562,https://boliga.dk/bolig/1761562,Bjarkes Grund 12,8400,Ebeltoft,49,3995000,81530.0,2166,2137,1972,-,200000,3.0,False,0A3F50BF-65E5-32B8-E044-0003BA298018,56.14274,10.68954,"{'skybrud': 8, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 6}"
3965,1760445,https://boliga.dk/bolig/1760445,"Agger Havn Feriecenter 16, Agger",7770,Vestervig,60,845000,14083.0,0,1524,1978,G,45000,4.0,False,16315605-2DD0-4428-847B-D5641ADA5BA9,56.77842,8.25847,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 8, 'radon': 6, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.08, 'risk': 2}"
3966,1760484,https://boliga.dk/bolig/1760484,Skovvænget 12,8585,Glesborg,51,865000,16960.0,1210,1496,1973,-,45000,3.0,False,0A3F50C0-8A6D-32B8-E044-0003BA298018,56.51391,10.61614,"{'skybrud': 7, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 6, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 7}"
3967,1760483,https://boliga.dk/bolig/1760483,Teglgårdsparken 144,8882,Fårvang,85,995000,11705.0,1192,1431,1974,-,50000,5.0,False,0A3F50BF-BE39-32B8-E044-0003BA298018,56.27088,9.66242,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 1}"
3968,1760759,https://boliga.dk/bolig/1760759,"Syrenvej 1, Stoense Udflytter",5953,Tranekær,58,995000,17155.0,1400,1471,1976,-,50000,4.0,False,0A3F50B5-F3D1-32B8-E044-0003BA298018,55.11633,10.89784,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.01, 'risk': 1}"
3969,1760860,https://boliga.dk/bolig/1760860,"Musvågevej 17, Lodskovvad",9982,Ålbæk,96,1195000,12447.0,1816,1729,1979,-,60000,4.0,False,0A3F50C9-3622-32B8-E044-0003BA298018,57.6091,10.40314,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 1, 'opklaringspct': 0.1, 'risk': 6}"
3970,1760551,https://boliga.dk/bolig/1760551,"Promenaden 9, Hejlsminde",6094,Hejls,42,1295000,30833.0,285,1844,1952,-,65000,2.0,False,0A3F50B6-894E-32B8-E044-0003BA298018,55.37024,9.61202,"{'skybrud': 5, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 6}"
3971,1760856,https://boliga.dk/bolig/1760856,"Sommervej 14, Skallerup Klit",9800,Hjørring,67,1365000,20373.0,1234,1986,1967,-,70000,3.0,False,0A3F50C8-4047-32B8-E044-0003BA298018,57.50202,9.84835,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 5, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.08, 'risk': 3}"
3972,1760740,https://boliga.dk/bolig/1760740,"Hennebysvej 40G, Henneby",6854,Henne,60,1385000,23083.0,85,1698,1977,-,70000,3.0,False,0A3F50B8-6F86-32B8-E044-0003BA298018,55.73615,8.22327,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.09, 'risk': 1}"
3973,1760672,https://boliga.dk/bolig/1760672,Øerkrogvejen 2 146.,8400,Ebeltoft,57,1495000,26228.0,0,2806,1988,-,75000,3.0,False,16D19F5B-F0EB-16BD-E044-0003BA298018,56.15224,10.69275,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 4}"
3974,1760725,https://boliga.dk/bolig/1760725,Dalby Strandvej 10,3630,Jægerspris,98,1645000,16785.0,932,1273,1970,-,85000,4.0,False,0A3F50AA-31B8-32B8-E044-0003BA298018,55.81756,11.93963,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 4}"
3975,1760752,https://boliga.dk/bolig/1760752,"Rishøj Sidevej 16, Nakke",4500,Nykøbing Sj,52,1850000,35576.0,2500,1779,1973,-,95000,3.0,False,0A3F50AE-13B9-32B8-E044-0003BA298018,55.90515,11.71814,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 5, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 4}"
3976,1760579,https://boliga.dk/bolig/1760579,"Lynghækken 8, Nordstrand",4500,Nykøbing Sj,81,1995000,24629.0,542,1610,2017,G,100000,4.0,False,9235DAE8-BE26-407F-9F84-9E391698B5A5,55.93586,11.665,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 4}"
3977,1760721,https://boliga.dk/bolig/1760721,"Harebakkevej 11, Sønderby",4050,Skibby,72,1998000,27750.0,1277,1707,1968,-,100000,3.0,False,0A3F50AA-7132-32B8-E044-0003BA298018,55.73301,12.0327,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 1}"
3978,1760511,https://boliga.dk/bolig/1760511,Rugmarken 30,6093,Sjølund,97,2195000,22628.0,740,2647,2005,-,110000,4.0,False,0A3F50B6-8069-32B8-E044-0003BA298018,55.41458,9.59028,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.02, 'risk': 2}"
3979,1760454,https://boliga.dk/bolig/1760454,"Bogfinkevej 8, Løkken",9480,Løkken,65,2198000,33815.0,344,1932,1998,-,110000,3.0,False,0A3F50C8-98F9-32B8-E044-0003BA298018,57.3764,9.71794,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 2, 'luftforurening': 2, 'opklaringspct': 0.07, 'risk': 2}"
3980,1760447,https://boliga.dk/bolig/1760447,"Ved Stranden 31, Nørlev Strand",9800,Hjørring,56,2395000,42767.0,625,1704,1957,-,120000,4.0,False,0A3F50C8-4C7F-32B8-E044-0003BA298018,57.5028,9.84595,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 5, 'jordforurening': 1, 'luftforurening': 1, 'opklaringspct': 0.08, 'risk': 3}"
3981,1760813,https://boliga.dk/bolig/1760813,"Ravnholt 71, Havnsø",4591,Føllenslev,121,2495000,20619.0,1039,2321,2020,-,125000,4.0,False,8F8CE6EC-D946-4233-ACB0-6D06D6503F98,55.74744,11.3181,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
3982,1760824,https://boliga.dk/bolig/1760824,"Kelstrupvej 90F, Kelstrup Strand",6100,Haderslev,89,2995000,33651.0,231,2361,1995,-,150000,4.0,False,0A3F50B6-C3DA-32B8-E044-0003BA298018,55.19209,9.58209,"{'skybrud': 5, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 9, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.08, 'risk': 5}"
3983,1760637,https://boliga.dk/bolig/1760637,Blommestien 46,4872,Idestrup,185,3699000,19994.0,1690,2822,2008,-,185000,6.0,False,3CB0A0C6-3132-0E4A-E044-0003BA298018,54.71033,11.97252,"{'skybrud': 8, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 8, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 3}"
3984,1760251,https://boliga.dk/bolig/1760251,"Klynevej 20, Balka",3730,Nexø,25,625000,25000.0,14600,897,2001,-,35000,3.0,False,5CFEB279-28F3-462D-BCC9-823E468A9136,55.02968,15.10906,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.16, 'risk': 1}"
3985,2541,https://boliga.dk/bolig/2541,,5600,Faaborg,44,650000,14772.0,0,0,1977,,0,2.0,False,,55.08823,10.2567,
3986,1760349,https://boliga.dk/bolig/1760349,"Bork Hytteby 98, Sdr Bork",6893,Hemmet,50,695000,13900.0,233,1141,1996,-,35000,3.0,False,0A3F50BD-44C2-32B8-E044-0003BA298018,55.83368,8.26606,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 2, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.09, 'risk': 2}"
3987,1760147,https://boliga.dk/bolig/1760147,"Palsgårdsmark 18, Hou",9370,Hals,75,698000,9306.0,1050,1202,1976,-,35000,4.0,False,0A3F50C7-D03A-32B8-E044-0003BA298018,57.05266,10.36458,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.06, 'risk': 5}"
3988,1760336,https://boliga.dk/bolig/1760336,"Plantagevej 19, Toftum Bjg",7600,Struer,59,795000,13474.0,1001,1067,1968,-,40000,3.0,False,0A3F50BE-E0FE-32B8-E044-0003BA298018,56.54222,8.54115,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.08, 'risk': 3}"
