,id,link,Adress,zip,city,size,price,sq_m_price,lotsize,ejerudbetaling,buildyear,energy_class,downPayment,n_rooms,selfsale,kommune,dawaID,latitude,longitude,precip,sunhours,pressure,humidity,Års middeltemperatur,Års maksimumtemperatur,Års minimumtemperatur,skybrud,stormflod,vandloeb,grundvand,radon,jordforurening,luftforurening,opklaringspct,risk,Kyst,Stoppested,Regionaltog,Fodboldbane,Modulvogntog,Bibliotek,Daginstitution,Idrætshal,Skole,Supermarked,Læge,Svømmehal,Apotek,Skov,Sø,Hospital,Motorvej,Lufthavn,S-Tog,Metro
3896,1762992,https://boliga.dk/bolig/1762992,Lyngevej 17,8420,Knebel,61,595000,9754.0,0,1847,1985,-,30000,3.0,False,Syddjurs,,56.21234000000001,10.49114,643.7656388716264,1696.13671875,1013.638416637074,82.89583795720881,9.321547941728072,29.59090891751376,12.02727274461226,,,,,,,,,,16.08,0.191,6.87,0.78,0.8220000000000001,2.25,0.736,1.54,0.78,1.58,1.06,1.8,2.75,1.02,1.74,10.88,3.46,46.21,2.69,23.05
3897,1762949,https://boliga.dk/bolig/1762949,"Skovvejen 8, Fuglslev",8400,Ebeltoft,54,695000,12870.0,1253,1086,1967,-,35000,4.0,False,Syddjurs,0A3F50BF-8FB0-32B8-E044-0003BA298018,56.28312,10.72557,643.7656388716264,1696.13671875,1013.638416637074,82.89583795720881,9.321547941728072,29.59090891751376,12.02727274461226,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.05,3.0,7.52,2.99,45.88,3.65,3.52,13.48,3.94,3.65,4.43,3.62,11.4,11.56,12.82,3.31,3.81,22.97,28.19,8.29,10.98,162.01
3898,1763554,https://boliga.dk/bolig/1763554,"Vikingbanke 5, Kongstrup Strand",4400,Kalundborg,49,795000,16224.0,1084,1060,1973,-,40000,3.0,False,Kalundborg,0A3F50AD-CA5A-32B8-E044-0003BA298018,55.72523,11.00154,592.4088273481889,1777.8604514382102,1013.9300037730824,82.37839716131037,9.498713840137828,29.46363622492009,10.872727307406338,3.0,0.0,0.0,5.0,9.0,2.0,4.0,0.05,1.0,0.655,0.5529999999999999,8.27,2.82,9.04,7.94,2.82,3.9,2.82,3.16,7.96,7.69,8.73,5.68,6.95,8.53,46.01,115.36,82.89,103.92
3899,1763003,https://boliga.dk/bolig/1763003,Skovtved 18,7884,Fur,100,800000,8000.0,3032,1416,1975,-,40000,5.0,False,Skive,0A3F50C5-D5C2-32B8-E044-0003BA298018,56.84267,9.03646,802.8628817471591,1629.501220703125,1013.1770962801846,84.47154929421164,8.812363104386764,29.563636259599164,11.009090900421144,2.0,0.0,0.0,4.0,8.0,1.0,2.0,-999.0,4.0,0.8059999999999999,3.86,35.03,9.34,24.8,31.05,16.72,9.99,5.05,5.36,6.79,17.32,19.8,1.02,5.68,35.66,65.86,74.59,117.3,295.81
3900,1763171,https://boliga.dk/bolig/1763171,"Neerlandiavej 94, Vejlby",7673,Harboøre,92,895000,9728.0,870,1505,1987,-,45000,5.0,False,Lemvig,0A3F50BE-F721-32B8-E044-0003BA298018,56.57186,8.14407,860.8968200683594,1641.976318359375,1013.157304243608,84.23929526589133,9.209897648204457,29.718181783502754,9.909091017462993,3.0,4.0,0.0,6.0,4.0,1.0,4.0,-999.0,2.0,0.989,11.74,0.969,6.66,8.06,12.29,6.78,6.66,6.66,0.489,12.34,12.05,16.02,15.67,0.695,16.18,46.33,86.28,146.13,319.11
3901,1763570,https://boliga.dk/bolig/1763570,"Tranevej 5, Ll Kongsmark",4200,Slagelse,49,995000,20306.0,814,1160,1964,-,50000,4.0,False,Kalundborg,0A3F50AE-CA90-32B8-E044-0003BA298018,55.42375,11.19868,592.4088273481889,1777.8604514382102,1013.9300037730824,82.37839716131037,9.498713840137828,29.46363622492009,10.872727307406338,4.0,0.0,0.0,4.0,9.0,1.0,4.0,0.05,1.0,0.34700000000000003,2.37,11.78,4.77,9.89,9.59,4.28,2.57,7.73,2.4,11.62,12.97,9.84,3.6,4.17,20.22,8.74,78.78,66.81,96.17
3902,1763450,https://boliga.dk/bolig/1763450,"Køjbankevej 7, Skaven",6880,Tarm,79,1085000,13734.0,1219,1537,1970,-,55000,4.0,False,Ringkøbing-Skjern,0A3F50BD-3C5A-32B8-E044-0003BA298018,55.88839,8.359760000000001,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,8.0,0.0,0.0,5.0,6.0,1.0,4.0,0.07,2.0,0.47,3.99,11.66,4.73,10.16,11.28,6.61,8.81,8.81,6.52,11.51,12.13,11.46,1.15,4.35,11.56,52.73,57.36,127.62,303.93
3903,1763164,https://boliga.dk/bolig/1763164,Hyldekrogen 12,6094,Hejls,74,1195000,16148.0,881,1908,1982,-,60000,4.0,False,Haderslev,0A3F50B6-878F-32B8-E044-0003BA298018,55.37514,9.59891,837.963417746804,1622.07763671875,1014.1249056729404,83.7426986694336,9.158311063593084,29.79999993064187,11.954545454545455,2.0,0.0,0.0,5.0,9.0,1.0,4.0,0.03,5.0,1.28,0.39,17.53,2.31,16.96,10.52,2.27,5.82,6.34,1.94,2.4,17.42,11.68,1.52,1.03,20.4,14.52,65.35,94.46,281.81
3904,1763173,https://boliga.dk/bolig/1763173,"Neerlandiavej 14, Vejlby",7673,Harboøre,107,1195000,11168.0,828,1551,1985,-,60000,4.0,False,Lemvig,0A3F50BE-F6F4-32B8-E044-0003BA298018,56.57377,8.14291,860.8968200683594,1641.976318359375,1013.157304243608,84.23929526589133,9.209897648204457,29.718181783502754,9.909091017462993,1.0,2.0,0.0,6.0,4.0,1.0,4.0,-999.0,2.0,0.8290000000000001,12.05,0.6679999999999999,6.36,7.53,12.6,7.1,6.36,6.36,0.435,12.65,12.36,15.6,15.98,1.01,15.77,45.92,85.87,146.44,319.43
3905,1763341,https://boliga.dk/bolig/1763341,Højsvej 7,6830,Nørre Nebel,72,1198000,16638.0,2203,2235,1976,-,60000,3.0,False,Ringkøbing-Skjern,0A3F50B8-70FB-32B8-E044-0003BA298018,55.77976999999999,8.2375,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,0.0,0.0,0.0,6.0,4.0,1.0,2.0,0.06,4.0,4.08,1.15,8.24,1.35,18.1,3.64,1.2,3.83,2.91,2.92,4.17,12.88,9.55,2.7,6.47,8.33,4.02,16.24,150.6,285.13
3906,1763061,https://boliga.dk/bolig/1763061,"Strandlystgårdsvej 6, Yderby Lyng",4583,Sjællands Odde,70,1295000,18500.0,1198,1211,1969,-,65000,3.0,False,Odsherred,0A3F50AF-4DF9-32B8-E044-0003BA298018,55.98529,11.30046,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,3.0,0.0,0.0,4.0,7.0,1.0,4.0,0.01,1.0,0.768,0.43,22.55,5.45,1.09,5.4,5.45,5.45,5.45,4.87,5.05,25.52,26.43,9.93,21.57,25.32,43.65,73.34,62.3,96.91
3907,1763129,https://boliga.dk/bolig/1763129,"Krageholmsvej 20, Enø",4736,Karrebæksminde,51,1295000,25392.0,700,1596,1981,-,65000,2.0,False,Næstved,0A3F50B0-963A-32B8-E044-0003BA298018,55.16604,11.67076,608.8244961825284,1739.8850208629262,1014.2982843572444,82.24433690851384,9.228057687932797,29.96363674510609,10.999999956651168,5.0,2.0,0.0,4.0,9.0,1.0,4.0,0.08,6.0,2.76,1.37,13.57,4.86,11.42,19.66,4.7,13.42,4.51,2.76,12.62,22.08,13.8,4.95,16.33,14.15,30.1,103.1,55.08,89.72
3908,1763228,https://boliga.dk/bolig/1763228,"Skovvang 45, Houstrup Strand",6830,Nørre Nebel,87,1430000,16436.0,1878,2205,1994,-,75000,5.0,False,Ringkøbing-Skjern,0A3F50B8-7FA1-32B8-E044-0003BA298018,55.7811,8.247860000000001,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,3.0,0.0,0.0,5.0,4.0,1.0,2.0,0.06,4.0,6.1,1.19,3.39,3.48,22.45,3.52,3.82,3.48,2.27,2.87,3.09,3.48,3.13,1.27,4.99,27.44,45.08,45.08,137.94,316.52
3909,1763329,https://boliga.dk/bolig/1763329,"Tirsdagsengen 57, Parcel 57",3400,Hillerød,50,1450000,29000.0,439,605,2008,-,75000,3.0,False,Allerød,E17218B3-9C5D-4E10-9B48-2AECC7FAD7EB,55.92789000000001,12.27816,667.2808504971591,1698.6444646661932,1013.984208540483,81.77461936257102,9.192217046564275,29.83636353232644,11.08181819048795,1.0,0.0,0.0,3.0,7.0,2.0,4.0,0.05,2.0,15.78,0.835,2.78,1.55,2.95,1.82,1.87,1.55,1.98,1.14,1.87,2.82,1.56,0.276,2.07,5.58,11.61,56.06,2.78,33.44
3910,1763387,https://boliga.dk/bolig/1763387,Ligustervej 5,4873,Væggerløse,62,1475000,23790.0,1200,1775,1974,-,75000,4.0,False,Guldborgsund,0A3F50B1-8DCB-32B8-E044-0003BA298018,54.67881,11.95112,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,8.0,4.0,0.0,5.0,9.0,1.0,4.0,0.06,1.0,11.9,0.233,2.45,1.1,0.171,1.87,0.495,1.28,0.918,0.35,1.61,1.84,1.33,0.264,2.87,1.02,2.3,81.33,54.6,84.98
3911,1763197,https://boliga.dk/bolig/1763197,"Blåklokkevej 5, Marielyst",4873,Væggerløse,87,1500000,17241.0,1005,1633,1974,-,75000,4.0,False,Guldborgsund,0A3F50B1-7E84-32B8-E044-0003BA298018,54.68423000000001,11.9505,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,8.0,6.0,0.0,9.0,9.0,1.0,4.0,0.06,1.0,1.84,0.9840000000000001,12.82,4.5,5.79,4.9,4.74,1.48,8.0,1.6,11.05,11.41,11.2,4.67,13.2,14.73,24.33,143.16,96.91,132.66
3912,1763406,https://boliga.dk/bolig/1763406,"Pavebakken 6, Varbjerg",5464,Brenderup Fyn,106,1565000,14764.0,811,1860,1973,-,80000,5.0,False,Middelfart,0A3F50B2-908D-32B8-E044-0003BA298018,55.51519,9.95578,697.9500704678622,1723.6117165305398,1014.1595736416904,83.03823991255327,9.471875710920854,29.16363646767356,10.654545523903586,4.0,2.0,2.0,4.0,9.0,1.0,4.0,0.04,3.0,0.513,0.478,9.93,4.82,8.02,9.42,3.56,4.03,3.57,3.75,3.77,13.67,11.35,2.06,7.44,23.75,8.46,41.16,96.09,283.44
3913,1763316,https://boliga.dk/bolig/1763316,Egerneholmen 11,3230,Græsted,80,1575000,19687.0,1196,2290,1965,-,80000,3.0,False,Helsingør,0A3F50A8-B55F-32B8-E044-0003BA298018,56.10473,12.20489,654.9192782315341,1726.8606068004262,1013.9054509943179,82.16330996426669,9.281292655251242,29.672727411443528,10.381818164478648,4.0,0.0,0.0,5.0,7.0,1.0,4.0,0.06,4.0,1.37,0.684,7.24,2.01,24.64,7.07,2.95,2.01,1.69,3.15,7.44,10.73,7.98,5.11,3.99,30.26,32.43,79.08,25.53,55.74
3914,1763174,https://boliga.dk/bolig/1763174,"Doblervej 17, Vejlby",7673,Harboøre,135,1595000,11814.0,1429,2244,1995,-,80000,5.0,False,Lemvig,0A3F50BE-F2AC-32B8-E044-0003BA298018,56.58064,8.140089999999999,860.8968200683594,1641.976318359375,1013.157304243608,84.23929526589133,9.209897648204457,29.718181783502754,9.909091017462993,0.0,2.0,0.0,4.0,4.0,2.0,4.0,-999.0,3.0,0.428,13.28,0.8240000000000001,5.33,6.0,13.83,8.33,5.33,5.33,1.09,13.88,13.6,15.75,17.21,2.05,15.92,46.07,86.02,147.68,320.66
3915,1762995,https://boliga.dk/bolig/1762995,Øerkrogvejen 2,8400,Ebeltoft,63,1795000,28492.0,0,2807,1988,-,90000,3.0,False,Syddjurs,,56.15224,10.69275,643.7656388716264,1696.13671875,1013.638416637074,82.89583795720881,9.321547941728072,29.59090891751376,12.02727274461226,,,,,,,,,,0.46,0.35,123.41,5.79,1.74,4.07,4.67,18.12,5.82,5.95,22.84,5.79,6.86,1.52,12.77,38.27,37.02,24.56,26.43,146.6
3916,1763227,https://boliga.dk/bolig/1763227,"Slugten 10, Loddenhøj",6200,Aabenraa,110,1945000,17681.0,854,1519,1973,-,100000,5.0,False,Aabenraa,0A3F50B8-4E25-32B8-E044-0003BA298018,55.09939,9.51744,898.3916515003551,1587.2281716086648,1014.2001620205966,82.98970031738281,9.31598914753307,30.309090874411844,11.772727359424938,4.0,0.0,0.0,4.0,9.0,1.0,4.0,0.08,8.0,0.91,0.952,14.07,4.76,11.69,10.06,4.53,4.76,4.85,4.57,4.47,11.85,11.5,0.28600000000000003,7.23,12.93,13.5,51.96,128.88,316.38
3917,1763070,https://boliga.dk/bolig/1763070,Snerlevænget 6,3250,Gilleleje,63,1995000,31666.0,1206,2419,1967,-,100000,3.0,False,Gribskov,0A3F50A8-D9AF-32B8-E044-0003BA298018,56.11487,12.33073,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,4.0,0.0,0.0,4.0,6.0,2.0,4.0,0.07,6.0,6.66,0.319,3.98,0.7829999999999999,1.34,3.6,1.13,2.01,2.05,1.22,1.73,2.37,3.44,3.6,9.3,4.75,2.57,15.78,123.05,250.17
3918,1763449,https://boliga.dk/bolig/1763449,"Hedevang 69, Lønne",6830,Nørre Nebel,177,2000000,11299.0,2351,3162,1994,-,100000,5.0,False,Ringkøbing-Skjern,0A3F50B8-7F44-32B8-E044-0003BA298018,55.78505,8.240089999999999,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,1.0,0.0,0.0,6.0,4.0,2.0,2.0,0.06,2.0,5.85,0.941,3.7,3.79,22.92,3.83,4.13,3.79,2.02,3.18,3.4,3.79,3.85,1.49,4.74,27.98,44.81,44.81,138.25,316.83
3919,1763297,https://boliga.dk/bolig/1763297,Nygårdstoft 11,6720,Fanø,80,2198000,27475.0,2133,2083,1975,-,110000,4.0,False,Fanø,0A3F50B9-728F-32B8-E044-0003BA298018,55.41685,8.39581,811.3743702281605,1731.6359752308238,1013.7957597212358,83.77400901100852,9.43974460255016,29.236363671042703,9.545454480431296,9.0,0.0,0.0,6.0,4.0,1.0,4.0,0.03,1.0,7.42,1.43,8.67,3.79,8.23,3.57,4.17,3.79,3.83,3.23,3.73,9.02,3.54,1.29,5.59,9.3,12.39,21.18,141.49,323.47
3920,1763541,https://boliga.dk/bolig/1763541,"Høgevej 18, Øer",8400,Ebeltoft,186,2495000,13413.0,2100,1913,1990,-,125000,5.0,False,Syddjurs,0A3F50BF-787A-32B8-E044-0003BA298018,56.16067,10.683,643.7656388716264,1696.13671875,1013.638416637074,82.89583795720881,9.321547941728072,29.59090891751376,12.02727274461226,1.0,0.0,0.0,6.0,9.0,1.0,4.0,0.05,1.0,1.27,1.27,123.46,5.12,1.78,3.41,3.83,17.3,5.15,5.39,22.02,5.12,5.98,0.701,11.95,37.39,36.14,23.68,25.61,146.65
3921,1763455,https://boliga.dk/bolig/1763455,"Randsborgvej 4A, Høll",7080,Børkop,94,2595000,27606.0,775,2348,2007,-,130000,5.0,False,Vejle,363CC2DB-6D5C-1EB8-E044-0003BA298018,55.6313,9.74154,885.5689974698154,1577.1022838245738,1013.9108387340199,83.40111264315519,8.86467001654885,29.54545437205921,12.61818179217252,5.0,4.0,0.0,5.0,6.0,2.0,4.0,0.06,3.0,0.404,0.175,7.35,2.72,1.31,7.37,2.61,3.15,2.72,2.99,7.0,7.75,7.81,1.51,0.568,10.02,14.31,45.0,69.7,257.05
3922,1763439,https://boliga.dk/bolig/1763439,"Houvig Klitvej 16, Houvig",6950,Ringkøbing,240,2725000,11354.0,6823,1530,1967,-,140000,6.0,False,Ringkøbing-Skjern,0A3F50BD-CA04-32B8-E044-0003BA298018,56.1403,8.124410000000001,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,3.0,0.0,0.0,6.0,4.0,1.0,4.0,0.09,1.0,4.74,0.17800000000000002,10.55,4.36,15.04,10.43,4.83,4.42,4.37,2.54,10.64,11.12,11.45,13.47,3.99,12.43,48.28,80.43,133.39,306.08
3923,1763045,https://boliga.dk/bolig/1763045,Kringelbækvej 81,9480,Løkken,140,2795000,19964.0,1620,2219,2011,f,140000,7.0,False,Brønderslev,DF7214A5-D1A2-4948-927E-BE94ED9FCD70,57.32717,9.68351,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.07,2.0,1.92,2.71,19.27,1.32,2.5,7.34,6.97,6.59,3.15,6.85,7.31,6.59,8.44,4.97,14.14,20.66,23.21,36.59,134.86,320.72
3924,1763338,https://boliga.dk/bolig/1763338,"Morgenvej 1, Skallerup Klit",9800,Hjørring,106,2795000,26367.0,1464,3117,1985,-,140000,5.0,False,Hjørring,0A3F50C8-2E5D-32B8-E044-0003BA298018,57.49938,9.8406,765.2718783291904,1759.429853959517,1012.7928799715908,83.50584827769886,8.624789194627242,27.990909056230024,12.200000112706965,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.08,3.0,0.63,4.3,9.93,5.44,9.95,14.99,9.8,5.44,5.57,0.9390000000000001,11.34,12.96,13.02,7.49,20.67,14.21,17.56,65.94,151.65,337.22
3925,1763115,https://boliga.dk/bolig/1763115,Troldebjergvej 3,3370,Melby,182,2995000,16456.0,1872,2184,1965,-,150000,6.0,False,Halsnæs,0A3F50A8-A440-32B8-E044-0003BA298018,55.99185,11.98141,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,4.0,0.0,0.0,3.0,7.0,1.0,4.0,0.02,5.0,3.48,1.15,1.2,1.24,3.4,4.23,1.05,1.21,1.38,2.58,4.0,5.49,4.42,1.5,4.53,20.11,31.96,76.41,20.58,53.43
3926,1763051,https://boliga.dk/bolig/1763051,Klinteløkken 11,3770,Allinge,280,3400000,12142.0,500,2113,1969,-,170000,11.0,False,Bornholm,D0932738-3EEA-4E31-8923-BF05A50F7620,55.25864,14.81131,635.6813742897727,1882.8114235617895,1014.6331953568892,82.9592056274414,9.360589200800117,30.37272713401101,8.363636320287531,5.0,0.0,0.0,5.0,10.0,1.0,3.0,-999.0,1.0,0.536,0.258,171.43,2.82,170.35,2.73,2.03,3.1,3.4,2.25,2.06,13.42,2.4,0.127,4.82,26.83,175.14,30.18,228.22,232.16
3927,1763447,https://boliga.dk/bolig/1763447,"Lodne Bjerge 18B, Sønderho",6720,Fanø,167,3595000,21526.0,2075,2961,2013,-,180000,5.0,False,Fanø,CD0F48E2-CFE3-48F6-949A-E48CEF8BB587,55.34398,8.458160000000001,811.3743702281605,1731.6359752308238,1013.7957597212358,83.77400901100852,9.43974460255016,29.236363671042703,9.545454480431296,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.03,1.0,20.02,1.23,18.56,13.68,19.49,1.37,14.06,13.68,1.62,1.34,13.63,18.91,13.48,4.25,11.72,19.13,22.22,31.01,151.38,333.36
3928,1762991,https://boliga.dk/bolig/1762991,Bjergfyrvej 6,8250,Egå,117,5500000,47008.0,829,2703,2008,-,275000,4.0,False,Aarhus,0A3F50C2-8255-32B8-E044-0003BA298018,56.2377,10.32638,,,,,,,,4.0,0.0,0.0,4.0,5.0,1.0,4.0,0.05,3.0,1.78,1.12,8.69,6.33,24.17,10.37,6.33,9.79,9.78,1.27,10.15,9.79,12.17,0.982,7.94,35.47,41.4,41.84,143.01,322.62
3929,1762959,https://boliga.dk/bolig/1762959,Niels Jørgensvej 17,3300,Frederiksværk,310,6250000,20161.0,2767,4629,2006,-,315000,14.0,False,Halsnæs,0A3F50A8-91A5-32B8-E044-0003BA298018,56.01045,12.03802,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,7.0,0.0,0.0,6.0,4.0,1.0,4.0,0.05,3.0,4.11,0.421,5.57,2.4,4.1,5.29,4.57,4.39,2.41,1.03,5.06,6.14,6.01,0.8490000000000001,2.39,20.85,32.51,76.96,21.13,53.98
3930,1763222,https://boliga.dk/bolig/1763222,Malling Bjergevej 71,8340,Malling,181,11000000,60773.0,2870,3374,2006,-,550000,5.0,False,Odder,0A3F50C3-996D-32B8-E044-0003BA298018,56.03514000000001,10.22089,657.8630010431463,1715.0312832919035,1013.671014959162,83.28497037020597,9.05813199823553,28.81818216497248,11.35454563661055,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.04,1.0,4.54,1.38,12.31,2.06,12.28,3.24,1.89,3.02,2.0,2.26,2.7,9.7,2.42,1.19,9.34,16.71,16.35,55.71,2.41,184.58
3931,1762625,https://boliga.dk/bolig/1762625,"Margitsvej 2, Trend",9670,Løgstør,90,585000,6500.0,1132,1203,1977,-,30000,4.0,False,Vesthimmerlands,0A3F50C8-8B9E-32B8-E044-0003BA298018,56.84329,9.21701,,,,,,,,3.0,0.0,0.0,4.0,8.0,1.0,2.0,0.06,5.0,1.16,1.09,44.8,3.96,15.29,12.96,10.61,6.27,3.88,3.8,6.98,12.61,12.94,1.19,7.18,12.12,37.74,74.69,100.06,280.76
3932,1762592,https://boliga.dk/bolig/1762592,"Fjordparken 56, Lovns",9640,Farsø,72,595000,8263.0,1200,1147,1973,-,30000,3.0,False,Vesthimmerlands,0A3F50C7-22E6-32B8-E044-0003BA298018,56.68284,9.21559,,,,,,,,3.0,0.0,0.0,3.0,8.0,2.0,2.0,0.09,3.0,0.4970000000000001,1.05,28.23,1.88,22.94,13.55,10.2,2.39,7.6,3.06,13.01,13.41,13.24,9.41,10.47,14.42,36.9,68.81,95.57,271.61
3933,1762742,https://boliga.dk/bolig/1762742,"Strandgårdsvej 33, Gerå",9340,Asaa,107,675000,6308.0,1649,811,1972,-,35000,6.0,False,Brønderslev,0A3F50C7-1821-32B8-E044-0003BA298018,57.11745,10.38349,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,1.0,4.0,4.0,6.0,5.0,1.0,3.0,0.04,1.0,1.31,1.09,34.76,1.33,14.35,8.64,8.25,4.98,7.98,4.61,8.81,16.7,11.61,2.49,7.82,12.04,14.87,40.31,106.56,291.69
3934,1762416,https://boliga.dk/bolig/1762416,Musvitvej 7,4200,Slagelse,38,695000,18289.0,290,944,1940,-,35000,3.0,False,Kalundborg,0A3F50AE-AA64-32B8-E044-0003BA298018,55.43383000000001,11.20483,592.4088273481889,1777.8604514382102,1013.9300037730824,82.37839716131037,9.498713840137828,29.46363622492009,10.872727307406338,3.0,0.0,0.0,5.0,7.0,1.0,4.0,0.05,4.0,21.4,0.569,2.72,1.4,4.41,3.44,0.8170000000000001,1.31,1.4,1.12,3.35,1.27,3.49,1.81,1.38,4.45,5.05,65.14,14.31,191.79
3935,1762471,https://boliga.dk/bolig/1762471,"Lynderupvej 79, Lynderup",8832,Skals,156,1095000,7019.0,2545,1483,1981,-,55000,6.0,False,Viborg,0A3F50C5-6F44-32B8-E044-0003BA298018,56.56601,9.29223,793.9128750887784,1575.6347545276988,1013.2830200195312,83.6814290826971,8.732588291168213,29.972726648504075,13.009090943769975,0.0,0.0,0.0,4.0,6.0,1.0,2.0,0.05,7.0,7.9,2.57,21.76,6.9,21.18,9.34,9.82,9.58,9.25,9.2,16.31,9.58,19.7,4.91,9.76,23.42,31.92,50.76,78.57,254.62
3936,1762899,https://boliga.dk/bolig/1762899,Maxivej 3,3310,Ølsted,79,1495000,18924.0,1426,1836,1970,-,75000,3.0,False,Hillerød,0A3F50A8-8D69-32B8-E044-0003BA298018,55.90647,12.05919,644.5729703036221,1702.2009499289773,1013.9832930131392,81.84817643599077,9.194078358736904,29.85454559326172,11.172727281397039,2.0,0.0,0.0,4.0,7.0,1.0,4.0,0.04,3.0,1.15,0.6809999999999999,2.94,2.85,4.92,7.03,2.71,6.33,2.88,3.05,7.55,7.36,8.71,4.69,3.68,8.32,24.31,63.15,9.35,42.2
3937,1762746,https://boliga.dk/bolig/1762746,"Højvangen 28, Rågeleje",3210,Vejby,50,1575000,31500.0,1240,1781,1989,-,80000,3.0,False,Gribskov,0A3F50A8-C315-32B8-E044-0003BA298018,56.08642,12.17412,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.04,1.0,1.95,0.718,5.31,2.75,22.8,5.25,3.97,2.75,2.75,3.81,6.54,9.1,9.98,4.89,0.371,28.43,33.26,77.24,23.9,54.1
3938,1762402,https://boliga.dk/bolig/1762402,Skovvejen 5A,8400,Ebeltoft,103,1595000,15485.0,1322,1280,2007,-,80000,4.0,False,Syddjurs,1DF3184C-72C3-61D6-E044-0003BA298018,56.28291,10.724,643.7656388716264,1696.13671875,1013.638416637074,82.89583795720881,9.321547941728072,29.59090891751376,12.02727274461226,1.0,0.0,0.0,4.0,6.0,1.0,4.0,0.05,3.0,7.37,2.88,45.78,3.54,3.41,13.33,3.83,3.54,4.32,3.51,11.29,11.41,12.71,3.16,3.67,22.86,28.08,8.19,10.87,161.9
3939,1762747,https://boliga.dk/bolig/1762747,"Lille Inlukket 4, Smidstrup",3250,Gilleleje,48,1750000,36458.0,1228,1759,1970,-,90000,3.0,False,Gribskov,0A3F50A8-C92C-32B8-E044-0003BA298018,56.10903,12.25721,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.07,1.0,2.18,1.26,4.01,4.79,25.61,3.9,3.62,4.25,2.04,1.74,4.27,12.25,4.48,3.22,6.39,29.06,28.13,77.88,24.15,54.35
3940,1762843,https://boliga.dk/bolig/1762843,"Lynghækken 24, Nordstrand",4500,Nykøbing Sj,68,1850000,27205.0,326,1625,2020,-,95000,3.0,False,Odsherred,AB729EBA-E824-4F3A-92DC-75C6E275E280,55.93538,11.66383,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,9.0,0.0,0.0,3.0,4.0,1.0,4.0,0.04,4.0,0.8420000000000001,1.21,2.05,1.61,9.73,1.85,1.82,1.61,1.5,1.7,1.54,1.65,1.76,2.38,4.23,3.51,28.67,97.74,36.71,71.32
3941,1762884,https://boliga.dk/bolig/1762884,"Esrumvej 432, Plejelt",3080,Tikøb,68,2145000,31544.0,2554,1956,1959,-,110000,3.0,False,Helsingør,0A3F50A9-2EBD-32B8-E044-0003BA298018,56.04086,12.44712,654.9192782315341,1726.8606068004262,1013.9054509943179,82.16330996426669,9.281292655251242,29.672727411443528,10.381818164478648,2.0,0.0,4.0,3.0,5.0,2.0,4.0,0.05,6.0,7.21,0.29100000000000004,5.82,2.61,7.27,6.85,5.29,6.01,2.46,3.3,6.78,10.55,5.51,0.544,2.24,11.28,9.16,68.08,17.97,41.17
